,Buyer,Listing,priceInWei,Seller,Block Sold,BRS,Collateral,XP,Aavegotchi ID,Kinship,MRS,Name,Staked Amount,NRG,AGG,SPK,BRN,EYS,EYC,Body,Face,Eyes,Head,Left Hand,Right Hand,Pet,Background,Naked,Body Item,Face Item,Eyes Item,Head Item,Left Hand Item,Right Hand Item,Pet Item,Background Item
277,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,82230,489000000000000000000,0x38e481367e0c50f4166ad2a1c9fde0e3c662cfba,1622051670,498,maTUSD,235,5512,182,512,Wizzard,25000000000000000000,7,72,83,2,89,59,0,146,0,147,148,0,0,0,False,NaN,Imperial Moustache,NaN,Tiny Crown,Royal Scepter,NaN,NaN,NaN
278,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,83363,1234000000000000000000,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,1622037934,465,maYFI,760,8441,170,465,Zezima,0,60,16,85,67,73,91,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
279,0x47d6f96ba098816389db7c87cbf077de7181b853,82368,999000000000000000000,0xd5157866f7bb8f490e13aba960f689178635ead2,1622022281,521,maTUSD,105,8934,96,529,Trader,26000000000000000000,98,68,8,92,79,87,22,0,0,21,23,0,0,0,False,Captain Aave Suit,NaN,NaN,Captain Aave Mask,Captain Aave Shield,NaN,NaN,NaN
280,0x47d6f96ba098816389db7c87cbf077de7181b853,82832,999000000000000000000,0x529a3b283006f4260b76d9658892637f9a71cc03,1622022265,514,maTUSD,90,8167,140,526,Minako,40000000000000000000,76,77,73,91,94,97,0,0,0,60,44,64,40,0,False,NaN,NaN,NaN,Common Wizard Hat,DAO Egg,Common Wizard Staff,Foxy Tail,NaN
281,0x60c4ae0ee854a20ea7796a9678090767679b30fc,82995,55000000000000000000000,0x87359742728a938aa9b4991d2352fbd24b7a489e,1621986600,544,maDAI,1985,7617,228,672,Vesuvius,136000000000000000000,100,89,98,76,99,76,50,55,49,48,51,118,154,0,False,GldnXross Robe,Aagent Headset,Coderdan Shades,Xibot Mohawk,Mudgen Diamond,Water Jug,Legendary Rofl,NaN
282,0x08109a9be5dd5387e9b3982c73da41cb1df1ce4a,83311,444000000000000000000,0xf31b3a8d219775aa71e942c7748e0174f4506d5f,1621984703,502,maDAI,10,6390,104,508,Dark Gotchi,25000000000000000000,47,82,84,99,83,96,2,0,0,1,76,0,0,0,False,Camo Pants,NaN,NaN,Camo Hat,Big GHST Token,NaN,NaN,NaN
283,0xdaf35d6ae75f3c075aaba5e333e597660062dd74,81907,1050000000000000000000,0x56581d0fa0d2c42ead20fdcad2ef8aeb8171cd8e,1621983601,529,maAAVE,150,9654,188,529,AcaalA,340000000000000000,89,89,75,75,98,97,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
284,0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9,82977,500000000000000000000,0xc5592b6e87cd2195bb65a73aaa9f83b158578fa1,1621980413,490,maDAI,30,7211,226,498,HaMe HaMe Ha,25010000000000000000,58,96,28,12,89,83,22,0,36,90,64,0,0,0,False,Captain Aave Suit,NaN,ETH Logo Glasses,Pajama Hat,Common Wizard Staff,NaN,NaN,NaN
285,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,82229,499000000000000000000,0x38e481367e0c50f4166ad2a1c9fde0e3c662cfba,1621963929,507,maDAI,155,5519,140,529,BRAAVE,25000000000000000000,84,90,84,85,22,18,25,0,0,4,76,89,0,0,False,Thaave Suit,NaN,NaN,Snow Camo Hat,Big GHST Token,Pickaxe,NaN,NaN
286,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,82228,499000000000000000000,0x38e481367e0c50f4166ad2a1c9fde0e3c662cfba,1621963895,505,maUSDT,155,5510,139,517,THE CRYPTO,25000000,71,96,89,88,33,10,22,0,0,21,69,3,0,0,False,Captain Aave Suit,NaN,NaN,Captain Aave Mask,Pitchfork,MK2 Grenade,NaN,NaN
287,0x1f17e5e7796b0d0f69a8e57a200aaa94affb81a1,83270,449000000000000000000,0x52cc79276ee6f36ad9cb1a4504a6c6446b8a3699,1621961396,502,maLINK,150,5407,126,502,LINKULATO,1000000000000000000,87,71,44,100,1,14,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
288,0xd9d54f0f67fde251ab41ffb36579f308b592d905,83196,950000000000000000000,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,1621958713,499,maUNI,565,203,144,499,XP BOOSTER 3,0,73,88,94,90,96,52,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
289,0xd9d54f0f67fde251ab41ffb36579f308b592d905,83172,1098000000000000000000,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,1621958165,463,maLINK,680,2268,195,463,Sauron,0,86,85,92,76,68,50,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
290,0xd9d54f0f67fde251ab41ffb36579f308b592d905,82344,999000000000000000000,0x22cab81e0fee2bad5b015dbbeb6a374a1b8738de,1621958147,502,maLINK,540,9131,16,502,Link Your Mind,0,76,95,0,13,56,15,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
291,0xd9d54f0f67fde251ab41ffb36579f308b592d905,82345,999000000000000000000,0x22cab81e0fee2bad5b015dbbeb6a374a1b8738de,1621958137,500,maUSDT,540,791,11,500,Smell of Freedom,0,24,86,100,82,68,83,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
292,0xd9d54f0f67fde251ab41ffb36579f308b592d905,83195,950000000000000000000,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,1621958119,370,maWETH,580,3685,195,370,XP BOOSTER 2,0,53,60,54,54,93,50,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
293,0xd9d54f0f67fde251ab41ffb36579f308b592d905,83197,1050000000000000000000,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,1621957463,484,maUSDC,735,7894,158,484,XP BOOSTER 4,0,88,45,81,67,98,90,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
294,0xd9d54f0f67fde251ab41ffb36579f308b592d905,83235,1040000000000000000000,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,1621957303,480,maTUSD,735,3851,156,480,Cheapest XP BOOST,0,67,88,49,75,99,95,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
295,0xd9d54f0f67fde251ab41ffb36579f308b592d905,82337,980000000000000000000,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,1621956614,489,maWETH,680,4184,192,489,Fidel Castro,0,68,32,97,4,81,75,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
296,0xd9d54f0f67fde251ab41ffb36579f308b592d905,83145,963000000000000000000,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,1621956592,468,maUSDC,735,6284,158,468,THC XP/Kinship/Badge,0,89,84,83,55,74,22,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
297,0xd41213c320d05c0b6882edf1021328939aa18be6,81783,950000000000000000000,0xe4a4ce1517101324bc27bcc803f84af6afe3509b,1621954530,523,maLINK,345,4109,195,523,Danny Phantom,1000000000000000000,92,86,16,83,97,76,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
298,0x00a8bec03805bcfaafab1050dbcf90f57982d750,82645,698690000000000000000,0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9,1621947880,497,maYFI,170,3646,135,497,Sasuke,0,68,74,18,25,98,96,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
299,0x1c45cdcd73abc21df7816f97deb0360955f54e33,83178,2995000000000000000000,0x265b81d155673c607cf86c335ee5779eaee89ff4,1621943902,542,maLINK,0,6785,53,554,97/99 EYES wth 3 MYTHICAL,4010000000000000000,96,9,99,55,97,99,138,0,0,94,137,64,0,0,False,Snapshot Shirt,NaN,NaN,Sweatband,Vote Sign,Common Wizard Staff,NaN,NaN
300,0xf31b3a8d219775aa71e942c7748e0174f4506d5f,83163,400000000000000000000,0xb34b00807a563da4b7bbe7f6d6bc0e0cd650ca58,1621930923,502,maDAI,10,6390,104,508,Dark Gotchi,25000000000000000000,47,82,84,99,83,96,2,0,0,1,76,0,0,0,False,Camo Pants,NaN,NaN,Camo Hat,Big GHST Token,NaN,NaN,NaN
301,0xc138da0a40280d39b72124dec60033932f895717,83119,720000000000000000000,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,1621909281,516,maAAVE,40,4099,120,558,Warlike Masterchief topRS,77640000000000000,9,97,49,98,8,84,81,140,0,80,83,82,152,0,False,Sushi Coat,Elf Ears,NaN,Sushi Bandana,Sushi Knife,Sushi Piece,Uncommon Rofl,NaN
302,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,83008,963000000000000000000,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,1621904487,420,maDAI,850,1481,244,420,VIETNAM KINSHIP 02,11110000000000000000,87,72,57,50,87,61,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
303,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,83105,4999000000000000000000,0x10bfc18f848adb42fe95e330111622d949743177,1621897323,535,maUNI,3550,1745,137,588,Dubai,5000000000000000000,0,91,49,99,98,7,114,0,117,149,116,82,0,0,False,Red Hawaiian Shirt,NaN,Cool shades,Royal Crown,Coconut,Sushi Piece,NaN,NaN
304,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,30897,1250000000000000000000,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,1621897173,526,maUSDT,770,5799,64,526,DO NOT TRADE,100100000,92,15,90,84,76,5,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
305,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,82928,950000000000000000000,0xf7f83e73480afbc76754e52404a10c70ebb62eb4,1621896033,505,maUSDC,750,2366,117,511,Rainy Day,25193791,97,89,19,61,91,81,2,0,0,1,3,0,0,0,False,Camo Pants,NaN,NaN,Camo Hat,MK2 Grenade,NaN,NaN,NaN
306,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,82521,950000000000000000000,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,1621896009,428,maUSDT,810,1889,125,428,EXP BOOST 20,10000000,34,13,82,23,54,59,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,82518,950000000000000000000,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,1621895985,415,maUSDC,790,3618,127,415,EXP BOOST 23,10000000,53,43,93,69,67,71,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
308,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,82520,950000000000000000000,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,1621895521,418,maUSDT,790,9592,125,418,EXP BOOST 21,10000000,60,73,75,79,46,72,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
309,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,83062,899000000000000000000,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,1621895513,465,maYFI,730,1204,205,465,Cheaper xp boost,797702616464575,25,89,91,54,52,99,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
310,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,83005,888000000000000000000,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,1621895469,490,maLINK,795,1790,181,500,XP/Kinship/Unicly Badge,1000000000000000000,41,18,95,98,58,94,109,0,0,108,76,0,0,0,False,Rasta Shirt,NaN,NaN,Rasta Hat,Big GHST Token,NaN,NaN,NaN
311,0x265b81d155673c607cf86c335ee5779eaee89ff4,83085,2000000000000000000000,0x80c939f8a66c59b37330f93f1002541fd4e51aa2,1621883715,542,maLINK,0,6785,53,554,97/99 EYES wth 3 MYTHICAL,4010000000000000000,96,9,99,55,97,99,138,0,0,94,137,64,0,0,False,Snapshot Shirt,NaN,NaN,Sweatband,Vote Sign,Common Wizard Staff,NaN,NaN
312,0x10bfc18f848adb42fe95e330111622d949743177,83080,3000000000000000000000,0x80c939f8a66c59b37330f93f1002541fd4e51aa2,1621882107,533,maTUSD,80,6780,88,575,$$,100000000000000000000,10,91,97,31,6,89,102,146,117,147,121,148,152,0,False,Witchy Cloak,Imperial Moustache,Cool shades,Tiny Crown,Wine,Royal Scepter,Uncommon Rofl,NaN
313,0x5761ac2e1cb06cc3f8e1dd7e40b358bb35558def,38481,555000000000000000000,0x70e5afd09bfd201cd43daa8669123e846bc53576,1621875642,490,maUSDC,45,8717,78,490,renee,25000000,79,67,98,68,96,76,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
314,0xf10d3079fbcfd7c6fd1b5c4807e089e5cc41b71b,83073,599000000000000000000,0xc415040996590a6eb82ebb2b323b3fae84268e5d,1621875268,506,maDAI,165,4117,176,510,Nerd,25000000000000000000,66,93,87,88,0,67,0,0,0,131,0,0,40,0,False,NaN,NaN,NaN,Dragon Horns,NaN,NaN,Foxy Tail,NaN
315,0x76e059c6ff6bf9fffd5f33afdf4ab2fd511c9df4,82860,400000000000000000000,0x581de43b0273915f61d015e394d2c6af1f9ce8e6,1621856713,394,maDAI,145,8453,81,398,smol ting,10010000000000000000,67,47,56,58,98,57,0,0,36,59,0,0,0,0,False,NaN,NaN,ETH Logo Glasses,Aagent Fedora Hat,NaN,NaN,NaN,NaN
316,0xc5592b6e87cd2195bb65a73aaa9f83b158578fa1,83023,440000000000000000000,0xf31b3a8d219775aa71e942c7748e0174f4506d5f,1621852109,498,maLINK,80,8449,96,516,Turkish Ribena,3000000000000000000,88,13,82,9,13,60,22,140,117,21,23,64,151,0,False,Captain Aave Suit,Elf Ears,Cool shades,Captain Aave Mask,Captain Aave Shield,Common Wizard Staff,Common Rofl,NaN
317,0x76e059c6ff6bf9fffd5f33afdf4ab2fd511c9df4,82710,700000000000000000000,0xc5592b6e87cd2195bb65a73aaa9f83b158578fa1,1621850177,503,maDAI,110,2745,229,515,Min,26000000000000000000,83,60,79,85,1,92,19,18,0,21,20,20,0,0,False,Aave Hero Shirt,Aave Hero Mask,NaN,Captain Aave Mask,Aave Plush,Aave Plush,NaN,NaN
318,0xfe33024c2ac51d1b9eff7c996909f8fbfc50d115,82953,415000000000000000000,0x265b81d155673c607cf86c335ee5779eaee89ff4,1621830160,488,maTUSD,65,3319,68,496,La Fiura,53392095513681641710,91,42,73,95,68,98,0,0,0,94,64,64,0,0,False,NaN,NaN,NaN,Sweatband,Common Wizard Staff,Common Wizard Staff,NaN,NaN
319,0x60c4ae0ee854a20ea7796a9678090767679b30fc,82966,1100000000000000000000,0xd41213c320d05c0b6882edf1021328939aa18be6,1621820826,528,maDAI,310,2034,224,528,Giga,105237913147259715292,3,30,93,77,98,10,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
320,0x3c2262255793f2b4629f7b9a2d57ce78f7842a8d,82451,950000000000000000000,0xc81f250f6d6bdab0432ef4c56ea170aaa4f2e07e,1621818035,529,maDAI,185,2800,198,563,Dr. Malcolm Crowe,100010000000000000000,82,20,94,99,94,75,85,140,117,133,119,158,0,0,False,Gentleman Coat,Elf Ears,Cool shades,Pointy Horns,Baby Bottle,Lil Pump Drank,NaN,NaN
321,0xf31b3a8d219775aa71e942c7748e0174f4506d5f,82857,400000000000000000000,0x581de43b0273915f61d015e394d2c6af1f9ce8e6,1621759355,498,maLINK,80,8449,96,516,Turkish Ribena,3000000000000000000,88,13,82,9,13,60,22,140,117,21,23,64,151,0,False,Captain Aave Suit,Elf Ears,Cool shades,Captain Aave Mask,Captain Aave Shield,Common Wizard Staff,Common Rofl,NaN
322,0x498a885d671eb3c4d17df8f868768e928b29cbda,82849,490000000000000000000,0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,1621752224,508,maUNI,90,1154,66,518,Hayden Adams,1086956521739130425,88,86,15,87,70,87,81,0,0,80,0,0,0,0,False,Sushi Coat,NaN,NaN,Sushi Bandana,NaN,NaN,NaN,NaN
323,0x7e9607e65b6402992524e2a1ff8fac63f406e4f0,74607,3000000000000000000000,0x2986e4c5f74d28e0961771650ad4831da33ae17b,1621734373,537,maDAI,1010,2138,73,590,Mrs. Grimes Musk,100100000000000000000,98,19,17,1,83,90,98,0,117,97,100,121,0,0,False,Day Dress,NaN,Cool shades,Pillbox Hat,Clutch,Wine,NaN,NaN
324,0x7e9607e65b6402992524e2a1ff8fac63f406e4f0,82778,1990000000000000000000,0x99f63103c109dbce7a45e111da8cf2c8c86cf6c1,1621734341,405,maTUSD,955,5589,133,405,955XP BOOSTER,0,74,72,51,71,60,71,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
325,0xc138da0a40280d39b72124dec60033932f895717,82731,1789000000000000000000,0x82131e86d080312e13605aada6538a94df5b41a5,1621711789,536,maUSDC,85,3595,245,564,352 RF S1 Top BRS KINSHIP,100000000,4,76,91,99,82,87,56,146,0,59,58,69,0,0,False,Aagent Shirt,Imperial Moustache,NaN,Aagent Fedora Hat,Aagent Pistol,Pitchfork,NaN,NaN
326,0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,82785,395000000000000000000,0x7237fc8c285c40425f85412dde772d07b4643957,1621710881,508,maUNI,90,1154,66,518,Hayden Adams,1086956521739130425,88,86,15,87,70,87,81,0,0,80,0,0,0,0,False,Sushi Coat,NaN,NaN,Sushi Bandana,NaN,NaN,NaN,NaN
327,0x0a9a893ed9e173b3298c8022e959ec6691673145,82700,420000000000000000000,0xcc84cc9462e4f1f45597c584123ee31cd7e5864b,1621709713,455,maDAI,125,4875,136,473,Dan P,49999673189906690903,61,41,57,98,93,82,115,0,0,39,137,20,0,0,False,Blue Hawaiian Shirt,NaN,NaN,Foxy Mask,Vote Sign,Aave Plush,NaN,NaN
328,0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,69672,990000000000000000000,0x53698bf351d3c62f3fd396f4298b34041561964e,1621701365,523,maUSDT,115,9780,140,573,AAVEGOTCHI VIETNAM IOTA,25000000,9,94,2,27,89,75,81,140,36,80,93,83,153,0,False,Sushi Coat,Elf Ears,ETH Logo Glasses,Sushi Bandana,Fluffy Pillow,Sushi Knife,Rare Rofl,NaN
329,0x49848c2eaba520dc3fe7f214f11a233b6d605ef4,82730,550000000000000000000,0x498a885d671eb3c4d17df8f868768e928b29cbda,1621700353,507,maUSDT,105,1562,90,523,Trev,26000000,73,16,90,86,4,74,22,0,0,21,23,23,0,0,False,Captain Aave Suit,NaN,NaN,Captain Aave Mask,Captain Aave Shield,Captain Aave Shield,NaN,NaN
330,0x00a8bec03805bcfaafab1050dbcf90f57982d750,82733,2850000000000000000000,0x1a86f6ca6caedeb6dd8efa9bde15c5b2387f0039,1621688274,541,maYFI,325,7972,158,614,Dark,9300393997675730,70,99,96,81,6,96,125,55,159,61,118,26,0,0,False,Track Suit,Aagent Headset,Lil Pump Shades,Legendary Wizard Hat,Water Jug,Thaave Hammer,NaN,NaN
331,0xc5592b6e87cd2195bb65a73aaa9f83b158578fa1,82659,440000000000000000000,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,1621679366,506,maUSDT,110,7723,114,534,The Incredible Hulk,25000000,85,12,8,81,27,84,98,0,66,94,123,123,0,0,False,Day Dress,NaN,Wizard Visor,Sweatband,Apple Juice,Apple Juice,NaN,NaN
332,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,82712,888000000000000000000,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,1621678036,484,maUSDC,735,7894,158,484,XP BOOSTER 4,0,88,45,81,67,98,90,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
333,0xcc84cc9462e4f1f45597c584123ee31cd7e5864b,82680,399000000000000000000,0x9054fde5863ce91d594b8323c56923a6203f5078,1621668372,455,maDAI,125,4875,136,473,Dan P,49999673189906690903,61,41,57,98,93,82,115,0,0,39,137,20,0,0,False,Blue Hawaiian Shirt,NaN,NaN,Foxy Mask,Vote Sign,Aave Plush,NaN,NaN
334,0xf7f83e73480afbc76754e52404a10c70ebb62eb4,82677,550000000000000000000,0x0a8ef379a729e9b009e5f09a7364c7ac6768e63c,1621654803,505,maUSDC,750,2366,117,511,Rainy Day,25193791,97,89,19,61,91,81,2,0,0,1,3,0,0,0,False,Camo Pants,NaN,NaN,Camo Hat,MK2 Grenade,NaN,NaN,NaN
335,0xa1a5cc526e662325a0e36bc7bca1f1a05a903454,82615,444000000000000000000,0x82131e86d080312e13605aada6538a94df5b41a5,1621653949,506,maUSDT,190,4894,109,506,MyDrugs,25000000,70,3,93,63,17,96,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,82597,698000000000000000000,0x23352719e0992ecadf8c38edfde4b0f4be37ff8d,1621651714,385,maAAVE,340,2333,254,385,VIET NAM KINSHIP 01,40000000000000000,61,84,63,68,48,47,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,0x60c4ae0ee854a20ea7796a9678090767679b30fc,82483,950000000000000000000,0x99f63103c109dbce7a45e111da8cf2c8c86cf6c1,1621642717,518,maTUSD,210,1157,147,518,Pip,30000000000000000000,93,45,97,72,0,97,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,0x6ef680abfc9c8e60ebd5813ce724b75af4591cdd,82605,920000000000000000000,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,1621634130,530,maDAI,75,8444,127,530,Donutz,100000000000000000000,85,83,89,86,17,0,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,0xc5592b6e87cd2195bb65a73aaa9f83b158578fa1,82534,1100000000000000000000,0xf8db4659236c990a84ab7cd0ef057e9055ee59c1,1621594380,519,maDAI,265,3664,208,545,Darth Vader,25000000000000000000,18,97,24,97,95,68,8,146,0,7,123,9,0,0,False,Marine Jacket,Imperial Moustache,NaN,Marine Cap,Apple Juice,Walkie Talkie,NaN,NaN
340,0xc415040996590a6eb82ebb2b323b3fae84268e5d,82510,1177000000000000000000,0x03f2b3ff6c8dd252556a0e15b60f9d1618dddf3b,1621584569,536,maUSDT,820,7863,166,564,Your XP are SAFU,100000000,89,5,84,97,93,73,112,0,0,111,123,0,0,0,False,Hazmat Suit,NaN,NaN,Hazmat Hood,Apple Juice,NaN,NaN,NaN
341,0xf7f83e73480afbc76754e52404a10c70ebb62eb4,82509,2875000000000000000000,0x03f2b3ff6c8dd252556a0e15b60f9d1618dddf3b,1621582833,545,maAAVE,3585,1735,175,605,Invoker,320000000000000000,99,12,79,96,85,93,112,18,66,61,65,118,0,0,False,Hazmat Suit,Aave Hero Mask,Wizard Visor,Legendary Wizard Hat,Legendary Wizard Staff,Water Jug,NaN,NaN
342,0x10bfc18f848adb42fe95e330111622d949743177,82495,2477000000000000000000,0x03f2b3ff6c8dd252556a0e15b60f9d1618dddf3b,1621577935,535,maUNI,3550,1745,137,588,Dubai,5000000000000000000,0,91,49,99,98,7,114,0,117,149,116,82,0,0,False,Red Hawaiian Shirt,NaN,Cool shades,Royal Crown,Coconut,Sushi Piece,NaN,NaN
343,0xcc84cc9462e4f1f45597c584123ee31cd7e5864b,82364,500000000000000000000,0x2dbbf5305ada882bcf150bf2b0cd6bd4da872a13,1621573335,460,maWETH,5,4648,83,464,MICKAGOTCHI,20000000000000000,42,60,93,25,78,92,37,0,0,0,38,0,0,0,False,ETH Tshirt,NaN,NaN,NaN,32 ETH Coin,NaN,NaN,NaN
344,0x1c45cdcd73abc21df7816f97deb0360955f54e33,82452,2097000000000000000000,0xf7f83e73480afbc76754e52404a10c70ebb62eb4,1621562301,538,maDAI,420,4453,176,538,lyu,100000000000000000000,26,99,74,97,98,91,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
345,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,82304,800000000000000000000,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,1621504722,406,maUSDT,790,5417,118,406,EXP BOOST 26,10000000,58,26,52,90,61,66,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
346,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,82305,800000000000000000000,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,1621504710,416,maUSDT,790,5979,118,416,EXP BOOST 22,10000000,59,57,36,82,65,84,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
347,0xbe8420e33f8001e279ab1cb8c34a91ad6fb33337,82306,850000000000000000000,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,1621504686,395,maUSDT,790,4423,115,395,EXP BOOST 27,10000000,63,37,37,73,56,73,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
348,0xc5592b6e87cd2195bb65a73aaa9f83b158578fa1,82279,777000000000000000000,0xcfdd1871c4f267fae9db9e7c84a82f99d2d959b4,1621500175,521,maUNI,70,6354,107,549,Billy Miner Pie,1100000000000000000,74,91,4,7,88,24,88,140,36,87,89,121,0,0,False,Miner Jeans,Elf Ears,ETH Logo Glasses,Miner Helmet,Pickaxe,Wine,NaN,NaN
349,0x3742f0fd8fce40411c450e74d270d4d5faaf92fd,82303,800000000000000000000,0xb02dc63b4e234e1abc36ead88df610d67f4920dd,1621492771,411,maWETH,750,6708,90,411,EXP BOOST 25,0,61,66,62,75,91,50,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
350,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,82249,1050000000000000000000,0x549e38b0aec4af720f2a655edfa07b8bc5294a70,1621483897,465,maYFI,730,1204,205,465,Cheaper xp boost,797702616464575,25,89,91,54,52,99,0,0,0,0,0,0,0,0,True,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
351,0xc5ffbcd8a374889c6e95f8df733e32a0e9476a9c,82227,499000000000000000000,0x38e481367e0c50f4166ad2a1c9fde0e3c662cfba,1621480597,503,maTUSD,150,5523,128,505,Tiddy,25000000000000000000,80,24,74,79,94,95,0,0,0,0,64,0,0,0,False,NaN,NaN,NaN,NaN,Common Wizard Staff,NaN,NaN,NaN
352,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,79227,3000000000000000000000,0x1c45cdcd73abc21df7816f97deb0360955f54e33,1621480019,540,maDAI,155,4749,145,590,Butterfinger,100000000000000000000,97,96,72,78,98,6,11,157,0,10,58,12,0,0,False,Link Mess Dress,Lil Pump Goatee,NaN,Link White Hat,Aagent Pistol,Link Bubbly,NaN,NaN
